bridge_row_id,batch_id,pilot_selected,folder,file,title,axis,thesis,concepts,bridge_claim_status,required_next_evidence,claim_use_allowed,corpus_item_id,path_norm,ext,size_bytes,dedupe_key,duplicate_group_size,filename_match_count,duplicate_risk,corpus_class_preliminary,current_evidence_grade,current_verification_status,access_status,sample_status,verdict_status,review_status,ledger_block_id
BRIDGE-0368,backlog,False,cognitive_philiosophy,Multimedia Content Analysis and Mining International Workshop.pdf,"Multimedia Content Analysis and Mining: International Workshop, MCAM 2007",method,"Current research and techniques in multimedia analysis, search, management, and mining across applications in entertainment, commerce, science, medicine, and public safety.",multimedia analysis; content search and retrieval; data mining; distributed system architectures; P2P streaming; multimedia security,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_95a9c051c0af,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/Multimedia Content Analysis and Mining International Workshop.pdf,.pdf,63211625,multimedia content analysis and mining international workshop.pdf|63211625,2,2,yes,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0369,backlog,False,cognitive_philiosophy,Negative Dialectics Adorno Ashton.pdf,Negative Dialectics,theory,"Critical thought must free itself from the ossified conceptual systems of capitalism and tradition by adopting a negative dialectical method that privileges the object, the particular, and the non-identical against the false reconciliation of idealist philosophy.",negative dialectics; critique of identity; object's preponderance; constellation; non-identity; immanent critique,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_0040444559e9,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/Negative Dialectics Adorno Ashton.pdf,.pdf,1075385,negative dialectics adorno ashton.pdf|1075385,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0370,backlog,False,cognitive_philiosophy,On Descartes Passive Thought The Myth of Cartesian Dualism.pdf,On Descartes' Passive Thought: The Myth of Cartesian Dualism,theory,"Descartes' philosophy rests fundamentally on the passivity of thought and the substantial union of mind and body, not on the active cogito and dualism traditionally attributed to him.",passive thought; substantial union; primitive notions; flesh and embodiment; action and passion; the cogito,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_e03585bea9a6,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/On Descartes Passive Thought The Myth of Cartesian Dualism.pdf,.pdf,979307,on descartes passive thought the myth of cartesian dualism.pdf|979307,2,2,yes,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0371,backlog,False,cognitive_philiosophy,On World Politics.pdf,"On World Politics: R.G. Collingwood, Michael Oakeshott and Neotraditionalism in International Relations",theory,"Philosophical traditions derived from Collingwood and Oakeshott provide a neotraditional framework for understanding international relations and world politics through concepts of civilization, tradition, poetry, and politics.",neotradititionalism; philosophical tradition; civilization; world order; politics and poetry; international relations theory,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_d98031bb212f,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/On World Politics.pdf,.pdf,700865,on world politics.pdf|700865,2,2,yes,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0372,backlog,False,cognitive_philiosophy,Ontology (Central Problems of Philosophy) by Dale Jacquette (z-lib.org).pdf,Ontology: Central Problems of Philosophy,theory,Ontology investigates the fundamental nature of being and existence by distinguishing between pure philosophical questions about what it means to exist and applied scientific ontology that identifies minimal categories of existent entities required for adequate philosophical semantics.,being as being; existence and non-existence; ontological commitment; existent entities and states of affairs; pure versus applied ontology; philosophical semantics,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_cde02c181a81,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/Ontology (Central Problems of Philosophy) by Dale Jacquette (z-lib.org).pdf,.pdf,1866843,ontology (central problems of philosophy) by dale jacquette (z-lib.org).pdf|1866843,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0373,backlog,False,cognitive_philiosophy,Ontology Laying the Foundations by Nicolai Hartmann Keith Peterson .pdf,Ontology: Laying the Foundations,theory,"Being itself, independent of idealist or realist presuppositions, can be investigated systematically through a foundational ontology that addresses the traditional problem of what exists and how existence is structured across multiple domains.",modes of being and ontological strata; substance and individualization; realist ontology; metaphysical problems; intentionality and reflective cognition; part-whole relations,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_13771640c50b,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/Ontology Laying the Foundations by Nicolai Hartmann Keith Peterson .pdf,.pdf,3046601,ontology laying the foundations by nicolai hartmann keith peterson .pdf|3046601,2,2,yes,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0374,backlog,False,cognitive_philiosophy,Ontology Made Easy by Amie L. Thomasson (z-lib.org).pdf,Ontology Made Easy,theory,"Ontological existence questions can be answered straightforwardly through deflationary methods that treat 'exists' as a formal notion with determinate application conditions, rather than through substantive metaphysical inquiry.",deflationary ontology; quantifier variance; application conditions; conceptual truths; metaontological deflationism,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_a203e3a2b3c1,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/Ontology Made Easy by Amie L. Thomasson (z-lib.org).pdf,.pdf,15074253,ontology made easy by amie l. thomasson (z-lib.org).pdf|15074253,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0375,backlog,False,cognitive_philiosophy,Ontology The Hermeneutics of Facticity.pdf,Ontology: The Hermeneutics of Facticity,theory,"Being must be investigated through hermeneutic interpretation of human facticity (Dasein) in its temporal, situated existence, rather than through traditional ontological doctrine.",hermeneutics; facticity; Dasein; existentials; temporal particularity; self-interpretation,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_cf2d3ef3bdc1,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/Ontology The Hermeneutics of Facticity.pdf,.pdf,7216828,ontology the hermeneutics of facticity.pdf|7216828,2,2,yes,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0376,backlog,False,cognitive_philiosophy,Ontology and Dialectics 1960-61.pdf,Ontology and Dialectics 1960/61,theory,"A critical examination of ontological inquiry that challenges traditional metaphysics by situating being within historical, linguistic, and dialectical frameworks rather than as a self-evident philosophical ground.",ontological difference; dialectical critique; being and language; history of ontology; immanent critique; regional versus fundamental ontology,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_a3a418ba2683,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/Ontology and Dialectics 1960-61.pdf,.pdf,3536881,ontology and dialectics 1960-61.pdf|3536881,1,2,yes,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0377,backlog,False,cognitive_philiosophy,"Ontology and Dialectics, 1960-61.pdf",Ontology and Dialectics,theory,A critical examination of ontological inquiry and dialectical method that challenges traditional metaphysical foundations while investigating the historical development and linguistic dimensions of being.,ontological difference; dialectical critique; being and essence; regional ontologies; immanent critique; categorial intuition,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_413450c9cc80,"SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/Ontology and Dialectics, 1960-61.pdf",.pdf,3531234,"ontology and dialectics, 1960-61.pdf|3531234",1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0378,backlog,False,cognitive_philiosophy,Passive_Revolution.pdf,Passive Revolution: Absorbing the Islamic Challenge to Capitalism,empirical,"Islamic mobilization in Turkey represents a hegemonic accommodation of capitalism rather than a revolutionary alternative, achieved through the recoupling of political and civil society.",hegemonic politics; Islamic mobilization; passive revolution; political society; civil society; capitalism; Turkish Islamism,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_accd40aafd99,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/Passive_Revolution.pdf,.pdf,4161201,passive_revolution.pdf|4161201,2,2,yes,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0379,backlog,False,cognitive_philiosophy,Pause for Transition An Analysis of the Relation of Man Mind and Society.pdf,"Pause for Transition: An Analysis of the Relation of Man, Mind and Society",theory,"Social evolution can be reconciled with structural unity of man by applying structural concepts from the social field to the human mind as the ultimate cause of society, thereby determining possible limits of social development.",social evolution; structural unity; mind-environment relation; social structure; energy transformation; Western civilization development,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_f8c1aa9620e9,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/Pause for Transition An Analysis of the Relation of Man Mind and Society.pdf,.pdf,8592498,pause for transition an analysis of the relation of man mind and society.pdf|8592498,1,1,no,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0380,backlog,False,cognitive_philiosophy,Philosophy of Psychology and Cognitive Science.pdf,Philosophy of Psychology and Cognitive Science,theory,"Philosophy of science is essential to understanding the fundamental epistemological, metaphysical, and ethical questions that arise in psychology and cognitive science, bridging scientific inquiry with philosophical reflection on knowledge, reality, and consciousness.",philosophy of science; epistemology and metaphysics; theory and experiment; nature of consciousness; cognitive science methodology,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_9fb7ae7f652e,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/Philosophy of Psychology and Cognitive Science.pdf,.pdf,3120648,philosophy of psychology and cognitive science.pdf|3120648,2,2,yes,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
BRIDGE-0381,backlog,False,cognitive_philiosophy,Politics_of_Deconstruction.pdf,Politics of Deconstruction: A New Introduction to Jacques Derrida,theory,"An introduction to Jacques Derrida's deconstructive philosophy and its political implications, tracing how deconstruction challenges metaphysical presence and logocentrism while engaging with democracy and undecidability.",deconstruction; logocentrism; metaphysics of presence; democracy; undecidability,provisional_unverified,frontmatter_or_chapter_sample,hypothesis_only_not_scholarly_evidence,DOC_d18e2262d765,SOURCE_ARCHIVE/BOOKLIBDATA/cognitive_philiosophy/Politics_of_Deconstruction.pdf,.pdf,5419984,politics_of_deconstruction.pdf|5419984,2,2,yes,Core,metadata_manifest,unverified,present_pdf,not_sampled,not_started,not_started,
